2022-05-16,S003,P0070,96,70,58
2022-05-16,S003,P0079,159,79,79
2022-05-16,S003,P0083,108,91,78
2022-05-16,S003,P0085,147,68,77
2022-05-16,S003,P0094,216,163,195
2022-05-16,S003,P0096,201,138,137
2022-05-16,S003,P0116,149,81,73
2022-05-16,S003,P0125,172,104,118
2022-05-16,S003,P0126,91,42,45
2022-05-16,S003,P0129,82,78,71
2022-05-16,S003,P0133,116,91,96
2022-05-16,S003,P0149,205,149,130
2022-05-16,S003,P0153,146,148,119
2022-05-16,S003,P0159,43,37,39
2022-05-16,S003,P0166,116,56,47
2022-05-16,S003,P0171,142,91,109
2022-05-16,S003,P0175,152,90,89
2022-05-16,S003,P0178,171,95,111
2022-05-16,S003,P0183,224,187,180
2022-05-16,S003,P0187,204,115,121
2022-05-16,S004,P0016,123,110,118
2022-05-16,S004,P0017,77,63,59
2022-05-16,S004,P0031,122,101,110
2022-05-16,S004,P0046,151,78,88
2022-05-16,S004,P0057,135,121,125
2022-05-16,S004,P0061,87,70,57
2022-05-16,S004,P0066,144,118,126
2022-05-16,S004,P0067,293,171,199
2022-05-16,S004,P0068,139,69,57
2022-05-16,S004,P0069,93,74,61
2022-05-16,S004,P0070,111,56,44
2022-05-16,S004,P0079,107,113,98
2022-05-16,S004,P0083,135,56,46
2022-05-16,S004,P0085,153,103,111
2022-05-16,S004,P0094,179,110,92
2022-05-16,S004,P0096,180,118,122
2022-05-16,S004,P0116,144,143,138
2022-05-16,S004,P0125,105,68,74
2022-05-16,S004,P0126,70,61,55
2022-05-16,S004,P0129,142,90,89
2022-05-16,S004,P0133,190,95,106
2022-05-16,S004,P0149,128,94,81
2022-05-16,S004,P0153,142,100,107
2022-05-16,S004,P0159,113,47,55
2022-05-16,S004,P0166,210,136,131
2022-05-16,S004,P0171,141,59,64
2022-05-16,S004,P0175,131,117,126
2022-05-16,S004,P0178,98,90,75
2022-05-16,S004,P0183,115,69,71
2022-05-16,S004,P0187,117,91,107
2022-05-16,S005,P0016,265,168,191
2022-05-16,S005,P0017,91,52,44
2022-05-16,S005,P0031,138,82,69
2022-05-16,S005,P0046,96,83,68
2022-05-16,S005,P0057,97,47,45
2022-05-16,S005,P0061,106,96,79
2022-05-16,S005,P0066,204,121,108
2022-05-16,S005,P0067,157,66,67
2022-05-16,S005,P0068,130,49,57
2022-05-16,S005,P0069,204,162,147
2022-05-16,S005,P0070,219,176,172
2022-05-16,S005,P0079,214,119,137
2022-05-16,S005,P0083,122,105,116
2022-05-16,S005,P0085,209,134,145
2022-05-16,S005,P0094,122,85,70
2022-05-16,S005,P0096,180,130,139
2022-05-16,S005,P0116,36,26,27
2022-05-16,S005,P0125,208,108,110
2022-05-16,S005,P0126,212,99,117
2022-05-16,S005,P0129,165,91,79
2022-05-16,S005,P0133,178,100,98
2022-05-16,S005,P0149,221,151,125
2022-05-16,S005,P0153,193,122,138
2022-05-16,S005,P0159,62,49,46
2022-05-16,S005,P0166,156,121,129
2022-05-16,S005,P0171,128,58,48
2022-05-16,S005,P0175,120,109,99
2022-05-16,S005,P0178,95,103,91
2022-05-16,S005,P0183,180,101,93
2022-05-16,S005,P0187,173,79,83
2022-05-17,S001,P0016,160,75,80
2022-05-17,S001,P0017,102,40,35
2022-05-17,S001,P0031,198,126,120
2022-05-17,S001,P0046,183,124,132
2022-05-17,S001,P0057,128,90,91
2022-05-17,S001,P0061,118,69,61
2022-05-17,S001,P0066,145,91,101
2022-05-17,S001,P0067,145,90,104
2022-05-17,S001,P0068,76,54,52
2022-05-17,S001,P0069,84,76,77
2022-05-17,S001,P0070,66,56,50
2022-05-17,S001,P0079,268,159,183
2022-05-17,S001,P0083,231,112,134
2022-05-17,S001,P0085,112,114,98
2022-05-17,S001,P0094,172,86,80
2022-05-17,S001,P0096,172,95,78
2022-05-17,S001,P0116,214,124,131
2022-05-17,S001,P0125,184,100,115
2022-05-17,S001,P0126,180,104,123
2022-05-17,S001,P0129,128,63,63
2022-05-17,S001,P0133,106,61,71
2022-05-17,S001,P0149,141,87,88
2022-05-17,S001,P0153,169,177,144
2022-05-17,S001,P0159,88,84,85
2022-05-17,S001,P0166,249,195,209
2022-05-17,S001,P0171,141,57,56
2022-05-17,S001,P0175,117,96,92
2022-05-17,S001,P0178,118,86,70
2022-05-17,S001,P0183,177,72,81
2022-05-17,S001,P0187,161,89,95
2022-05-17,S002,P0016,143,88,105
2022-05-17,S002,P0017,85,59,53
2022-05-17,S002,P0031,120,77,92
2022-05-17,S002,P0046,67,67,54
2022-05-17,S002,P0057,170,126,115
2022-05-17,S002,P0061,118,114,93
2022-05-17,S002,P0066,128,52,56
2022-05-17,S002,P0067,98,81,78
2022-05-17,S002,P0068,200,118,117
2022-05-17,S002,P0069,61,61,57
2022-05-17,S002,P0070,60,38,41
2022-05-17,S002,P0079,164,85,82
2022-05-17,S002,P0083,130,78,69
2022-05-17,S002,P0085,110,78,78
2022-05-17,S002,P0094,154,129,114
2022-05-17,S002,P0096,163,122,137
2022-05-17,S002,P0116,137,80,66
2022-05-17,S002,P0125,170,116,114
2022-05-17,S002,P0126,162,87,85
2022-05-17,S002,P0129,203,95,109
2022-05-17,S002,P0133,207,121,125
2022-05-17,S002,P0149,171,93,106
2022-05-17,S002,P0153,203,128,117
2022-05-17,S002,P0159,142,121,120
2022-05-17,S002,P0166,202,116,125
2022-05-17,S002,P0171,139,58,49
2022-05-17,S002,P0175,117,89,84
2022-05-17,S002,P0178,138,96,77
2022-05-17,S002,P0183,161,86,97
2022-05-17,S002,P0187,72,56,59
2022-05-17,S003,P0016,125,65,75
2022-05-17,S003,P0017,108,35,34
2022-05-17,S003,P0031,151,114,111
2022-05-17,S003,P0046,50,37,40
2022-05-17,S003,P0057,150,64,55
2022-05-17,S003,P0061,180,111,121
2022-05-17,S003,P0066,152,103,98
2022-05-17,S003,P0067,186,116,110
2022-05-17,S003,P0068,128,65,71
2022-05-17,S003,P0069,179,151,154
2022-05-17,S003,P0070,159,92,79
2022-05-17,S003,P0079,98,85,78
2022-05-17,S003,P0083,179,119,127
2022-05-17,S003,P0085,142,107,92
2022-05-17,S003,P0094,148,53,63
2022-05-17,S003,P0096,72,37,30
2022-05-17,S003,P0116,187,124,139
2022-05-17,S003,P0125,132,64,58
2022-05-17,S003,P0126,108,78,91
2022-05-17,S003,P0129,146,86,97
2022-05-17,S003,P0133,102,63,66
2022-05-17,S003,P0149,82,76,68
2022-05-17,S003,P0153,138,85,98
2022-05-17,S003,P0159,97,54,51
2022-05-17,S003,P0166,160,114,113
2022-05-17,S003,P0171,148,121,121
2022-05-17,S003,P0175,225,133,127
2022-05-17,S003,P0178,102,72,59
2022-05-17,S003,P0183,137,113,112
2022-05-17,S003,P0187,101,28,22
2022-05-17,S004,P0016,89,33,31
2022-05-17,S004,P0017,187,116,130
2022-05-17,S004,P0031,91,23,25
2022-05-17,S004,P0046,214,126,131
2022-05-17,S004,P0057,79,47,50
2022-05-17,S004,P0061,89,52,46
2022-05-17,S004,P0066,73,32,26
2022-05-17,S004,P0067,141,65,66
2022-05-17,S004,P0068,93,41,40
2022-05-17,S004,P0069,134,94,104
2022-05-17,S004,P0070,45,41,37
2022-05-17,S004,P0079,202,104,117
2022-05-17,S004,P0083,104,99,95
2022-05-17,S004,P0085,103,70,57
2022-05-17,S004,P0094,91,79,85
2022-05-17,S004,P0096,98,87,95
2022-05-17,S004,P0116,204,131,115
2022-05-17,S004,P0125,161,125,107
2022-05-17,S004,P0126,140,122,111
2022-05-17,S004,P0129,154,94,83
2022-05-17,S004,P0133,101,65,77
2022-05-17,S004,P0149,185,132,141
2022-05-17,S004,P0153,149,84,88
2022-05-17,S004,P0159,175,85,81
2022-05-17,S004,P0166,202,116,111
2022-05-17,S004,P0171,147,59,66
2022-05-17,S004,P0175,74,50,59
2022-05-17,S004,P0178,138,86,96
2022-05-17,S004,P0183,216,129,139
2022-05-17,S004,P0187,99,97,86
2022-05-17,S005,P0016,113,100,109
2022-05-17,S005,P0017,130,43,35
2022-05-17,S005,P0031,183,119,138
2022-05-17,S005,P0046,119,76,64
2022-05-17,S005,P0057,155,111,119
2022-05-17,S005,P0061,94,20,21
2022-05-17,S005,P0066,75,76,70
2022-05-17,S005,P0067,109,83,70
2022-05-17,S005,P0068,143,75,69
2022-05-17,S005,P0069,165,112,123
2022-05-17,S005,P0070,75,57,62
2022-05-17,S005,P0079,111,83,96
2022-05-17,S005,P0083,117,43,47
2022-05-17,S005,P0085,124,74,83
2022-05-17,S005,P0094,141,77,72
2022-05-17,S005,P0096,101,71,71
2022-05-17,S005,P0116,198,112,133
2022-05-17,S005,P0125,88,53,53
2022-05-17,S005,P0126,155,100,86
2022-05-17,S005,P0129,210,144,126
2022-05-17,S005,P0133,137,109,130
2022-05-17,S005,P0149,144,72,74
2022-05-17,S005,P0153,170,78,78
2022-05-17,S005,P0159,138,71,60
2022-05-17,S005,P0166,89,72,63
2022-05-17,S005,P0171,130,68,78
2022-05-17,S005,P0175,100,65,62
2022-05-17,S005,P0178,207,119,122
2022-05-17,S005,P0183,165,127,143
2022-05-17,S005,P0187,117,120,106
2022-05-18,S001,P0016,185,170,165
2022-05-18,S001,P0017,170,163,166
2022-05-18,S001,P0031,85,58,58
2022-05-18,S001,P0046,165,82,85
2022-05-18,S001,P0057,211,133,159
2022-05-18,S001,P0061,121,73,83
2022-05-18,S001,P0066,205,141,144
2022-05-18,S001,P0067,147,65,76
2022-05-18,S001,P0068,195,111,115
2022-05-18,S001,P0069,196,101,105
2022-05-18,S001,P0070,143,93,103
2022-05-18,S001,P0079,164,86,88
2022-05-18,S001,P0083,84,99,83
2022-05-18,S001,P0085,123,103,90
2022-05-18,S001,P0094,140,141,118
2022-05-18,S001,P0096,68,36,29
2022-05-18,S001,P0116,107,71,79
2022-05-18,S001,P0125,39,40,33
2022-05-18,S001,P0126,123,109,114
2022-05-18,S001,P0129,122,77,79
2022-05-18,S001,P0133,138,113,97
2022-05-18,S001,P0149,128,66,77
2022-05-18,S001,P0153,110,109,96
2022-05-18,S001,P0159,189,104,109
2022-05-18,S001,P0166,110,124,103
2022-05-18,S001,P0171,161,90,76
2022-05-18,S001,P0175,161,88,89
2022-05-18,S001,P0178,115,91,94
2022-05-18,S001,P0183,143,66,76
2022-05-18,S001,P0187,123,52,50
2022-05-18,S002,P0016,156,108,112
2022-05-18,S002,P0017,189,92,99
2022-05-18,S002,P0031,106,75,75
2022-05-18,S002,P0046,134,58,48
2022-05-18,S002,P0057,121,64,56
2022-05-18,S002,P0061,142,83,96
2022-05-18,S002,P0066,116,81,67
2022-05-18,S002,P0067,157,104,107
2022-05-18,S002,P0068,52,60,48
2022-05-18,S002,P0069,94,52,43
2022-05-18,S002,P0070,50,54,45
2022-05-18,S002,P0079,162,132,133
2022-05-18,S002,P0083,153,80,71
2022-05-18,S002,P0085,86,62,69
2022-05-18,S002,P0094,162,94,101
2022-05-18,S002,P0096,214,128,118
2022-05-18,S002,P0116,161,104,119
2022-05-18,S002,P0125,181,94,86
2022-05-18,S002,P0126,218,149,157
2022-05-18,S002,P0129,156,71,67
2022-05-18,S002,P0133,101,72,59
2022-05-18,S002,P0149,157,162,144
2022-05-18,S002,P0153,72,90,72
2022-05-18,S002,P0159,143,95,76
2022-05-18,S002,P0166,202,125,103
2022-05-18,S002,P0171,136,104,113
2022-05-18,S002,P0175,101,94,93
2022-05-18,S002,P0178,269,158,178
2022-05-18,S002,P0183,95,63,55
2022-05-18,S002,P0187,131,148,127
2022-05-18,S003,P0016,39,18,20
2022-05-18,S003,P0017,95,40,43
2022-05-18,S003,P0031,112,55,46
2022-05-18,S003,P0046,100,83,83
2022-05-18,S003,P0057,94,75,63
2022-05-18,S003,P0061,108,33,30
2022-05-18,S003,P0066,157,127,123
2022-05-18,S003,P0067,73,58,47
2022-05-18,S003,P0068,117,86,78
2022-05-18,S003,P0069,145,83,86
2022-05-18,S003,P0070,168,102,110
2022-05-18,S003,P0079,259,156,170
2022-05-18,S003,P0083,116,92,105
2022-05-18,S003,P0085,189,98,107
2022-05-18,S003,P0094,109,65,52
2022-05-18,S003,P0096,74,88,73
2022-05-18,S003,P0116,77,59,60
2022-05-18,S003,P0125,189,127,149
2022-05-18,S003,P0126,100,51,61
2022-05-18,S003,P0129,141,124,105
2022-05-18,S003,P0133,100,65,54
2022-05-18,S003,P0149,136,79,84
2022-05-18,S003,P0153,122,107,111
2022-05-18,S003,P0159,70,41,49
2022-05-18,S003,P0166,97,68,71
2022-05-18,S003,P0171,137,87,81
2022-05-18,S003,P0175,90,36,32
2022-05-18,S003,P0178,149,72,72
2022-05-18,S003,P0183,119,68,61
2022-05-18,S003,P0187,147,73,66
2022-05-18,S004,P0016,161,67,70
2022-05-18,S004,P0017,37,43,36
2022-05-18,S004,P0031,116,114,102
2022-05-18,S004,P0046,180,88,82
2022-05-18,S004,P0057,195,92,100
2022-05-18,S004,P0061,117,81,83
2022-05-18,S004,P0066,138,56,65
2022-05-18,S004,P0067,197,106,103
2022-05-18,S004,P0068,95,34,36
2022-05-18,S004,P0069,107,87,81
2022-05-18,S004,P0070,161,76,72
2022-05-18,S004,P0079,255,172,180
2022-05-18,S004,P0083,125,76,84
2022-05-18,S004,P0085,109,93,81
2022-05-18,S004,P0094,102,66,63
2022-05-18,S004,P0096,140,131,104
2022-05-18,S004,P0116,209,158,170
2022-05-18,S004,P0125,193,168,157
2022-05-18,S004,P0126,160,103,88
2022-05-18,S004,P0129,124,73,59
2022-05-18,S004,P0133,100,44,38
2022-05-18,S004,P0149,191,144,130
2022-05-18,S004,P0153,136,124,127
2022-05-18,S004,P0159,177,89,80
2022-05-18,S004,P0166,187,182,152
2022-05-18,S004,P0171,226,147,140
2022-05-18,S004,P0175,127,106,122
2022-05-18,S004,P0178,152,103,106
2022-05-18,S004,P0183,132,85,92
2022-05-18,S004,P0187,188,111,117
2022-05-18,S005,P0016,196,117,109
2022-05-18,S005,P0017,88,70,80
2022-05-18,S005,P0031,130,58,59
2022-05-18,S005,P0046,131,109,118
2022-05-18,S005,P0057,73,64,65
2022-05-18,S005,P0061,111,59,49
2022-05-18,S005,P0066,122,67,56
2022-05-18,S005,P0067,176,108,94
2022-05-18,S005,P0068,170,80,80
2022-05-18,S005,P0069,197,137,151
2022-05-18,S005,P0070,117,60,60
2022-05-18,S005,P0079,135,133,116
2022-05-18,S005,P0083,116,69,60
2022-05-18,S005,P0085,86,93,75
2022-05-18,S005,P0094,213,135,130
2022-05-18,S005,P0096,91,32,32
2022-05-18,S005,P0116,103,39,33
2022-05-18,S005,P0125,168,104,84
2022-05-18,S005,P0126,108,73,65
2022-05-18,S005,P0129,105,78,92
2022-05-18,S005,P0133,90,85,72
2022-05-18,S005,P0149,125,111,117
2022-05-18,S005,P0153,165,135,156
2022-05-18,S005,P0159,60,55,52
2022-05-18,S005,P0166,88,100,88
2022-05-18,S005,P0171,66,42,48
2022-05-18,S005,P0175,149,67,69
2022-05-18,S005,P0178,106,101,98
2022-05-18,S005,P0183,124,114,107
2022-05-18,S005,P0187,127,51,52
2022-05-19,S001,P0016,177,130,104
2022-05-19,S001,P0017,120,62,58
2022-05-19,S001,P0031,131,107,102
2022-05-19,S001,P0046,163,75,67
2022-05-19,S001,P0057,88,66,60
2022-05-19,S001,P0061,115,95,105
2022-05-19,S001,P0066,63,57,56
2022-05-19,S001,P0067,128,96,96
2022-05-19,S001,P0068,75,11,20
2022-05-19,S001,P0069,62,61,51
2022-05-19,S001,P0070,99,75,77
2022-05-19,S001,P0079,73,42,36
2022-05-19,S001,P0083,167,93,98
2022-05-19,S001,P0085,201,150,132
2022-05-19,S001,P0094,124,118,108
2022-05-19,S001,P0096,64,55,55
2022-05-19,S001,P0116,119,74,83
2022-05-19,S001,P0125,145,123,123
2022-05-19,S001,P0126,155,84,77
2022-05-19,S001,P0129,202,117,138
2022-05-19,S001,P0133,111,63,58
2022-05-19,S001,P0149,136,70,68
2022-05-19,S001,P0153,126,123,111
2022-05-19,S001,P0159,105,70,73
2022-05-19,S001,P0166,213,146,129
2022-05-19,S001,P0171,84,79,68
2022-05-19,S001,P0175,146,71,81
2022-05-19,S001,P0178,69,46,37
2022-05-19,S001,P0183,78,41,41
2022-05-19,S001,P0187,115,89,103
2022-05-19,S002,P0016,74,54,57
2022-05-19,S002,P0017,169,88,105
2022-05-19,S002,P0031,113,75,65
2022-05-19,S002,P0046,124,92,86
2022-05-19,S002,P0057,116,97,86
2022-05-19,S002,P0061,170,105,107
2022-05-19,S002,P0066,131,97,96
2022-05-19,S002,P0067,146,83,72
2022-05-19,S002,P0068,48,46,48
2022-05-19,S002,P0069,82,75,71
2022-05-19,S002,P0070,141,53,60
2022-05-19,S002,P0079,91,80,66
2022-05-19,S002,P0083,192,138,121
2022-05-19,S002,P0085,225,125,127
2022-05-19,S002,P0094,202,107,103
2022-05-19,S002,P0096,168,84,81
2022-05-19,S002,P0116,85,68,61
2022-05-19,S002,P0125,128,135,114
2022-05-19,S002,P0126,168,99,83
2022-05-19,S002,P0129,151,89,78
2022-05-19,S002,P0133,50,23,22
2022-05-19,S002,P0149,179,126,129
2022-05-19,S002,P0153,98,72,75
2022-05-19,S002,P0159,237,174,184
2022-05-19,S002,P0166,236,203,210
2022-05-19,S002,P0171,152,90,78
2022-05-19,S002,P0175,101,45,53
2022-05-19,S002,P0178,117,91,90
2022-05-19,S002,P0183,209,104,113
2022-05-19,S002,P0187,129,62,56
2022-05-19,S003,P0016,33,28,28
2022-05-19,S003,P0017,91,86,79
2022-05-19,S003,P0031,149,87,71
2022-05-19,S003,P0046,139,117,125
2022-05-19,S003,P0057,97,17,20
2022-05-19,S003,P0061,176,70,78
2022-05-19,S003,P0066,128,118,105
2022-05-19,S003,P0067,150,76,76
2022-05-19,S003,P0068,108,84,76
2022-05-19,S003,P0069,169,90,74
2022-05-19,S003,P0070,128,100,99
2022-05-19,S003,P0079,115,79,73
2022-05-19,S003,P0083,246,140,162
2022-05-19,S003,P0085,184,129,135
2022-05-19,S003,P0094,199,145,126
2022-05-19,S003,P0096,89,73,82
2022-05-19,S003,P0116,126,77,66
2022-05-19,S003,P0125,141,101,80
2022-05-19,S003,P0126,132,90,75
2022-05-19,S003,P0129,211,150,162
2022-05-19,S003,P0133,187,98,97
2022-05-19,S003,P0149,132,96,108
2022-05-19,S003,P0153,151,105,108
2022-05-19,S003,P0159,130,59,48
2022-05-19,S003,P0166,77,63,74
2022-05-19,S003,P0171,100,72,72
2022-05-19,S003,P0175,125,94,91
2022-05-19,S003,P0178,113,89,96
2022-05-19,S003,P0183,167,127,120
2022-05-19,S003,P0187,159,142,146
2022-05-19,S004,P0016,108,76,60
2022-05-19,S004,P0017,78,36,35
2022-05-19,S004,P0031,123,79,92
2022-05-19,S004,P0046,207,125,148
2022-05-19,S004,P0057,168,148,157
2022-05-19,S004,P0061,85,57,63
2022-05-19,S004,P0066,184,122,125
2022-05-19,S004,P0067,187,125,127
2022-05-19,S004,P0068,190,88,98
2022-05-19,S004,P0069,128,63,54
2022-05-19,S004,P0070,100,96,82
2022-05-19,S004,P0079,131,91,98
2022-05-19,S004,P0083,204,120,133
2022-05-19,S004,P0085,68,51,41
2022-05-19,S004,P0094,181,155,146
2022-05-19,S004,P0096,144,123,113
2022-05-19,S004,P0116,184,95,87
2022-05-19,S004,P0125,78,9,20
2022-05-19,S004,P0126,101,35,29
2022-05-19,S004,P0129,57,30,30
2022-05-19,S004,P0133,146,101,106
2022-05-19,S004,P0149,237,141,164
2022-05-19,S004,P0153,147,96,99
2022-05-19,S004,P0159,60,65,52
2022-05-19,S004,P0166,176,181,161
2022-05-19,S004,P0171,159,88,100
2022-05-19,S004,P0175,117,37,34
2022-05-19,S004,P0178,36,20,20
2022-05-19,S004,P0183,115,64,58
2022-05-19,S004,P0187,130,100,110
2022-05-19,S005,P0016,126,58,51
2022-05-19,S005,P0017,117,83,68
2022-05-19,S005,P0031,126,67,79
2022-05-19,S005,P0046,228,132,135
2022-05-19,S005,P0057,111,93,90
2022-05-19,S005,P0061,177,112,93
2022-05-19,S005,P0066,239,131,144
2022-05-19,S005,P0067,76,54,45
2022-05-19,S005,P0068,122,58,66
2022-05-19,S005,P0069,204,99,116
2022-05-19,S005,P0070,156,70,79
2022-05-19,S005,P0079,165,145,123
2022-05-19,S005,P0083,160,58,65
2022-05-19,S005,P0085,176,105,116
2022-05-19,S005,P0094,212,102,114
2022-05-19,S005,P0096,130,93,97
2022-05-19,S005,P0116,129,109,89
2022-05-19,S005,P0125,85,74,63
2022-05-19,S005,P0126,171,115,128
2022-05-19,S005,P0129,232,163,163
2022-05-19,S005,P0133,119,60,51
2022-05-19,S005,P0149,165,79,70
2022-05-19,S005,P0153,160,127,133
2022-05-19,S005,P0159,165,122,141
2022-05-19,S005,P0166,182,92,89
2022-05-19,S005,P0171,157,65,62
2022-05-19,S005,P0175,114,105,88
2022-05-19,S005,P0178,105,35,33
2022-05-19,S005,P0183,189,117,138
2022-05-19,S005,P0187,226,201,186
2022-05-20,S001,P0016,157,99,80
2022-05-20,S001,P0017,112,48,38
2022-05-20,S001,P0031,98,50,54
2022-05-20,S001,P0046,55,55,47
2022-05-20,S001,P0057,140,57,63
2022-05-20,S001,P0061,157,86,99
2022-05-20,S001,P0066,237,123,142
2022-05-20,S001,P0067,114,105,99
2022-05-20,S001,P0068,188,151,156
2022-05-20,S001,P0069,75,63,73
2022-05-20,S001,P0070,150,76,67
2022-05-20,S001,P0079,166,93,95
2022-05-20,S001,P0083,137,96,102
2022-05-20,S001,P0085,121,74,61
2022-05-20,S001,P0094,137,125,108
2022-05-20,S001,P0096,202,188,156
2022-05-20,S001,P0116,130,110,112
2022-05-20,S001,P0125,155,126,139
2022-05-20,S001,P0126,139,59,57
2022-05-20,S001,P0129,169,151,160
2022-05-20,S001,P0133,201,157,131
2022-05-20,S001,P0149,111,34,31
2022-05-20,S001,P0153,133,88,77
2022-05-20,S001,P0159,112,63,63
2022-05-20,S001,P0166,89,80,87
2022-05-20,S001,P0171,199,100,119
2022-05-20,S001,P0175,161,124,143
2022-05-20,S001,P0178,117,23,21
2022-05-20,S001,P0183,197,110,116
2022-05-20,S001,P0187,110,60,48
2022-05-20,S002,P0016,182,91,102
2022-05-20,S002,P0017,202,123,119
2022-05-20,S002,P0031,161,80,89
2022-05-20,S002,P0046,199,139,137
2022-05-20,S002,P0057,128,62,59
2022-05-20,S002,P0061,119,41,38
2022-05-20,S002,P0066,140,87,79
2022-05-20,S002,P0067,167,169,147
2022-05-20,S002,P0068,96,84,72
2022-05-20,S002,P0069,172,123,102
2022-05-20,S002,P0070,168,85,83
2022-05-20,S002,P0079,147,104,88
2022-05-20,S002,P0083,228,122,146
2022-05-20,S002,P0085,162,73,68
2022-05-20,S002,P0094,80,69,66
2022-05-20,S002,P0096,134,70,70
2022-05-20,S002,P0116,160,88,99
2022-05-20,S002,P0125,226,164,167
2022-05-20,S002,P0126,104,73,60
2022-05-20,S002,P0129,151,95,107
2022-05-20,S002,P0133,145,81,73
2022-05-20,S002,P0149,187,111,115
2022-05-20,S002,P0153,146,68,61
2022-05-20,S002,P0159,128,103,111
2022-05-20,S002,P0166,227,157,168
2022-05-20,S002,P0171,97,80,69
2022-05-20,S002,P0175,96,47,40
2022-05-20,S002,P0178,117,68,68
2022-05-20,S002,P0183,151,71,84
2022-05-20,S002,P0187,158,83,72
2022-05-20,S003,P0016,116,96,88
2022-05-20,S003,P0017,199,121,130
2022-05-20,S003,P0031,196,93,106
2022-05-20,S003,P0046,112,103,109
2022-05-20,S003,P0057,108,97,107
2022-05-20,S003,P0061,27,11,20
2022-05-20,S003,P0066,138,69,66
2022-05-20,S003,P0067,125,81,81
2022-05-20,S003,P0068,143,53,52
2022-05-20,S003,P0069,184,132,156
2022-05-20,S003,P0070,87,67,63
2022-05-20,S003,P0079,134,119,127
2022-05-20,S003,P0083,151,78,81
2022-05-20,S003,P0085,93,45,42
2022-05-20,S003,P0094,166,87,75
2022-05-20,S003,P0096,161,96,110
2022-05-20,S003,P0116,103,76,62
2022-05-20,S003,P0125,205,143,169
2022-05-20,S003,P0126,106,62,67
2022-05-20,S003,P0129,77,72,72
2022-05-20,S003,P0133,188,120,99
2022-05-20,S003,P0149,80,69,55
2022-05-20,S003,P0153,86,47,41
2022-05-20,S003,P0159,153,95,90
2022-05-20,S003,P0166,188,137,132
2022-05-20,S003,P0171,187,97,105
2022-05-20,S003,P0175,96,102,89
2022-05-20,S003,P0178,141,103,119
2022-05-20,S003,P0183,124,88,84
2022-05-20,S003,P0187,69,54,47
2022-05-20,S004,P0016,175,89,80
2022-05-20,S004,P0017,260,183,171
2022-05-20,S004,P0031,97,31,32
2022-05-20,S004,P0046,198,107,123
2022-05-20,S004,P0057,117,126,104
2022-05-20,S004,P0061,107,84,91
2022-05-20,S004,P0066,113,65,76
2022-05-20,S004,P0067,156,86,85
2022-05-20,S004,P0068,187,80,90
2022-05-20,S004,P0069,89,67,77
2022-05-20,S004,P0070,56,66,55
2022-05-20,S004,P0079,134,97,87
2022-05-20,S004,P0083,106,80,78
2022-05-20,S004,P0085,247,163,183
2022-05-20,S004,P0094,185,148,158
2022-05-20,S004,P0096,137,94,103
2022-05-20,S004,P0116,163,125,132
2022-05-20,S004,P0125,162,129,134
2022-05-20,S004,P0126,93,79,78
2022-05-20,S004,P0129,58,52,52
2022-05-20,S004,P0133,135,153,127
2022-05-20,S004,P0149,171,148,141
2022-05-20,S004,P0153,90,43,38
2022-05-20,S004,P0159,96,59,59
2022-05-20,S004,P0166,79,44,52
2022-05-20,S004,P0171,115,61,65
2022-05-20,S004,P0175,71,72,64
2022-05-20,S004,P0178,152,114,127
2022-05-20,S004,P0183,140,100,80
2022-05-20,S004,P0187,84,67,67
2022-05-20,S005,P0016,117,79,64
2022-05-20,S005,P0017,168,99,94
2022-05-20,S005,P0031,151,92,75
2022-05-20,S005,P0046,162,85,68
2022-05-20,S005,P0057,133,74,70
2022-05-20,S005,P0061,147,88,93
2022-05-20,S005,P0066,120,87,86
2022-05-20,S005,P0067,107,95,85
2022-05-20,S005,P0068,181,105,124
2022-05-20,S005,P0069,140,98,85
2022-05-20,S005,P0070,170,92,80
2022-05-20,S005,P0079,106,33,34
2022-05-20,S005,P0083,80,86,75
2022-05-20,S005,P0085,132,106,94
2022-05-20,S005,P0094,182,113,132
2022-05-20,S005,P0096,109,97,94
2022-05-20,S005,P0116,193,101,104
2022-05-20,S005,P0125,170,92,83
2022-05-20,S005,P0126,182,94,92
2022-05-20,S005,P0129,131,95,98
2022-05-20,S005,P0133,216,106,119
2022-05-20,S005,P0149,260,168,183
2022-05-20,S005,P0153,120,80,90
2022-05-20,S005,P0159,93,84,86
2022-05-20,S005,P0166,106,89,101
2022-05-20,S005,P0171,87,68,57
2022-05-20,S005,P0175,109,76,87
2022-05-20,S005,P0178,128,120,121
2022-05-20,S005,P0183,115,118,94
2022-05-20,S005,P0187,118,39,45
2022-05-21,S001,P0016,129,92,74
2022-05-21,S001,P0017,85,58,58
2022-05-21,S001,P0031,70,45,41
2022-05-21,S001,P0046,168,132,157
2022-05-21,S001,P0057,154,102,113
2022-05-21,S001,P0061,211,109,129
2022-05-21,S001,P0066,180,146,147
2022-05-21,S001,P0067,136,91,103
2022-05-21,S001,P0068,147,120,134
2022-05-21,S001,P0069,66,50,54
2022-05-21,S001,P0070,139,64,53
2022-05-21,S001,P0079,103,54,55
2022-05-21,S001,P0083,124,59,54
2022-05-21,S001,P0085,99,84,74
2022-05-21,S001,P0094,111,68,61
2022-05-21,S001,P0096,175,102,109
2022-05-21,S001,P0116,161,139,119
2022-05-21,S001,P0125,123,74,80
2022-05-21,S001,P0126,87,54,62
2022-05-21,S001,P0129,272,158,175
